onbook_date,price,cont_vol_ask,cont_vol_bid,close_vol_ask,close_vol_bid,cum_ask,cum_bid,total,,difference,
29/03/2019,17.78,,,48,,,,,,,
29/03/2019,17.785,,1500,222018,1500,,,,,,
29/03/2019,17.79,,,18509,,,,,,,
29/03/2019,17.8,,3468,,3468,,,,,,
29/03/2019,17.81,,1500,,1500,,,,,,
29/03/2019,17.835,,1500,,1500,,,,,,
29/03/2019,17.85,,1970,,1970,,,,,,
29/03/2019,17.86,,1500,,1500,,,,,,
29/03/2019,17.885,,2059,,2059,,,,,,
29/03/2019,17.9,,3119,,3119,,,,,,
29/03/2019,17.91,,1500,,1500,,,,,,
29/03/2019,17.935,,1500,,1500,,,,,,
29/03/2019,17.95,,6500,,6500,,,,,,
29/03/2019,17.96,,1688,,1688,,,,,,
29/03/2019,17.985,,1500,,1500,,,,,,
29/03/2019,18,,46434,,49786,,,,,,
29/03/2019,18.01,,6661,,6661,,,,,,
29/03/2019,18.035,,1500,,1500,,,,,,
29/03/2019,18.04,,600,,600,,,,,,
29/03/2019,18.05,,6875,,6875,,,,,,
29/03/2019,18.06,,3609,,15866,,,,,,
29/03/2019,18.085,,1500,,1500,,,,,,
29/03/2019,18.1,,33593,,41865,,,,,,
29/03/2019,18.11,,5710,,5710,,,,,,
29/03/2019,18.135,,1500,,1500,,,,,,
29/03/2019,18.15,,2163,21661,19340,,,,,,
29/03/2019,18.155,,,36073,,,,,,,
29/03/2019,18.16,,5000,328245,5000,,,,,,
29/03/2019,18.165,,,5485,,,,,,,
29/03/2019,18.17,,55,,49595,,,,,,
29/03/2019,18.175,,,,20612,,,,,,
29/03/2019,18.18,,905,6832,905,,,,,,
29/03/2019,18.19,,6300,,6300,,,,,,
29/03/2019,18.195,,2000,,2000,,,,,,
29/03/2019,18.2,,27195,,27952,,,,,,
29/03/2019,18.205,,,,20613,,,,,,
29/03/2019,18.21,,3550,,3500,,,,,,
29/03/2019,18.22,,,,44587,,,,,,
29/03/2019,18.225,,,,152500,,,,,,
29/03/2019,18.23,,1550,,1500,,,,,,
29/03/2019,18.235,,,,17177,,,,,,
29/03/2019,18.24,,15000,,15000,,,,,,
29/03/2019,18.25,,2002,5779,2103,,,,,,
29/03/2019,18.26,,10500,,31113,,,,,,
29/03/2019,18.265,,,,39632,,,,,,
29/03/2019,18.28,,,84430,,,,,,,
29/03/2019,18.29,,1500,,18677,,,,,,
29/03/2019,18.3,,43306,1510,43306,,,,,,
29/03/2019,18.305,,,,39633,,,,,,
29/03/2019,18.31,,,35146,,,,,,,
29/03/2019,18.315,,,,25612,,,,,,
29/03/2019,18.32,,9610,,1500,,,,,,
29/03/2019,18.325,,2008,,,,,,,,
29/03/2019,18.33,,6000,,6000,,,,,,
29/03/2019,18.335,,,,5000,,,,,,
29/03/2019,18.34,,,4772,10000,,,,,,
29/03/2019,18.345,,,,60589,,,,,,
29/03/2019,18.35,,2785,23672,2785,,,,,,
29/03/2019,18.36,,200,,5200,,,,,,
29/03/2019,18.365,,,,345,,,,,,
29/03/2019,18.375,,,,17177,,,,,,
29/03/2019,18.38,,1500,,6500,,,,,,
29/03/2019,18.385,,250,,45277,,,,,,
29/03/2019,18.39,,33271,,200,,,,,,
29/03/2019,18.4,,8203,,28765,,,,,,
29/03/2019,18.405,,,,5350,,,,,,
29/03/2019,18.41,,1507,,1507,,,,,,
29/03/2019,18.42,,500,,35178,,,,,,
29/03/2019,18.425,,,,15352,,,,,,
29/03/2019,18.43,,2500,,22750,,,,,,
29/03/2019,18.435,,,,508,,,,,,
29/03/2019,18.44,,1500,5251,1500,,,,,,
29/03/2019,18.445,,,,5354,,,,,,
29/03/2019,18.45,,305,,305,,,,,,
29/03/2019,18.455,,,,55292,,,,,,
29/03/2019,18.46,,21173,,,,,,,,
29/03/2019,18.465,,,,5356,,,,,,
29/03/2019,18.47,,7500,,7500,,,,,,
29/03/2019,18.48,,1000,,1000,,,,,,
29/03/2019,18.485,,,,25971,,,,,,
29/03/2019,18.49,,,612,1243,,,,,,
29/03/2019,18.495,,,1513,2100,,,,,,
29/03/2019,18.5,,3495,,6345,,,,,,
29/03/2019,18.505,,5945,,5270,,,,,,
29/03/2019,18.51,,,54,,,,,,,
29/03/2019,18.515,,,6634,17177,,,,,,
29/03/2019,18.52,,250,28480,521,,,,,,
29/03/2019,18.525,,,,5000,,,,,,
29/03/2019,18.53,,6050,10372,,,,,,,
29/03/2019,18.535,,,11476,272,,,,,,
29/03/2019,18.54,,6000,,10541,,,,,,
29/03/2019,18.545,,,24770,,,,,,,
29/03/2019,18.55,,,,5823,,,,,,
29/03/2019,18.555,,,689,,,,,,,
29/03/2019,18.565,,5385,2824,275,,,,,,
29/03/2019,18.57,,,16070,42258,,,,,,
29/03/2019,18.575,,1410,29725,4000,,,,,,
29/03/2019,18.58,,,1125,5275,,,,,,
29/03/2019,18.585,,2062,,,,,,,,
29/03/2019,18.59,,,1680,2400,,,,,,
29/03/2019,18.595,,2974,21162,10277,,,,,,
29/03/2019,18.6,,8889,23836,52969,,,,,,
29/03/2019,18.605,,1808,,647,,,,,,
29/03/2019,18.61,,7808,,42952,,,,,,
29/03/2019,18.615,,1844,6839,5000,,,,,,
29/03/2019,18.62,,4283,24799,26121,,,,,,
29/03/2019,18.625,,4864,17177,42413,,,,,,
29/03/2019,18.63,,11275,1127,4800,,,,,,
29/03/2019,18.635,,3185,4382,37019,,,,,,
29/03/2019,18.64,,2828,19817,44302,,,,,,
29/03/2019,18.645,,3286,1940,58964,,,,,,
29/03/2019,18.65,,15193,,176719,,,,,,
29/03/2019,18.655,,3183,35474,187387,,,,,,
29/03/2019,18.66,,3862,802,114907,,,,,,
29/03/2019,18.665,,22777,,132872,,,,,,
29/03/2019,18.67,,12430,2100,118488,,,,,,
29/03/2019,18.675,,9771,22103,45299,,,,,,
29/03/2019,18.68,,26741,17177,141165,,,,,,
29/03/2019,18.685,,8044,12111,86864,,,,,,
29/03/2019,18.69,,10368,,15460,,,,,,
29/03/2019,18.695,,13982,,34655,,,,,,
29/03/2019,18.7,,20905,25240,201996,,,,,,
29/03/2019,18.705,,12630,7054,98683,,,,,,
29/03/2019,18.71,,17155,21415,121677,,,,,,
29/03/2019,18.715,,5913,10509,23890,,,,,,
29/03/2019,18.72,,,12084,41929,,,,,,
29/03/2019,18.725,6469,,10660,128996,,,,,,
29/03/2019,18.73,12200,,15908,29720,,,,,,
29/03/2019,18.735,19620,,8894,10000,,,,,,
29/03/2019,18.74,16227,,28552,24434,,,,,,
29/03/2019,18.745,18702,,20862,288,,,,,,
29/03/2019,18.75,10793,,34124,2000,,,,,,
29/03/2019,18.755,15374,,30101,40057,,,,,,
29/03/2019,18.76,10541,,9202,39971,,,,,,
29/03/2019,18.765,29433,,36693,29235,,,,,,
29/03/2019,18.77,6483,,79445,2602,,,,,,
29/03/2019,18.775,7320,,25881,13224,,,,,,
29/03/2019,18.78,16239,,66388,40836,,,,,,
29/03/2019,18.785,14011,,2303,58,,,,,,
29/03/2019,18.79,2133,,59528,,,,,,,
29/03/2019,18.795,8970,,91534,,,,,,,
29/03/2019,18.8,6886,,72201,,,,,,,
29/03/2019,18.805,4387,,27697,164814,,,,,,
29/03/2019,18.81,3184,,36328,22285,,,,,,
29/03/2019,18.815,10149,,7852,,,,,,,
29/03/2019,18.82,11861,,54723,,,,,,,
29/03/2019,18.825,1880,,10953,,,,,,,
29/03/2019,18.83,10922,,57135,1130,,,,,,
29/03/2019,18.835,1898,,24770,,,,,,,
29/03/2019,18.84,3826,,66077,,,,,,,
29/03/2019,18.845,1970,,723,,,,,,,
29/03/2019,18.85,1970,,68815,1566,,,,,,
29/03/2019,18.855,1934,,62855,13501,,,,,,
29/03/2019,18.86,1790,,45986,10518,,,,,,
29/03/2019,18.865,1790,,,,,,,,,
29/03/2019,18.87,,,22340,,,,,,,
29/03/2019,18.875,,,2100,,,,,,,
29/03/2019,18.88,,,20612,,,,,,,
29/03/2019,18.885,,,92896,,,,,,,
29/03/2019,18.89,8000,,10543,,,,,,,
29/03/2019,18.9,,,299,,,,,,,
29/03/2019,18.905,,,17177,33445,,,,,,
29/03/2019,18.91,21173,,71442,4960,,,,,,
29/03/2019,18.915,,,299,,,,,,,
29/03/2019,18.92,5945,,,,,,,,,
29/03/2019,18.925,,,1124,,,,,,,
29/03/2019,18.93,1000,,1301,2147,,,,,,
29/03/2019,18.935,,,20613,,,,,,,
29/03/2019,18.94,2000,,31724,,,,,,,
29/03/2019,18.945,,,47694,,,,,,,
29/03/2019,18.95,,,1157,,,,,,,
29/03/2019,18.955,,,1135,,,,,,,
29/03/2019,18.96,6000,,6303,,,,,,,
29/03/2019,18.965,,,20612,,,,,,,
29/03/2019,18.975,,,34982,,,,,,,
29/03/2019,18.98,406,,1090,,,,,,,
29/03/2019,18.985,,,,51747,,,,,,
29/03/2019,18.99,5160,,25884,,,,,,,
29/03/2019,18.995,1500,,1500,,,,,,,
29/03/2019,19,14214,,14214,43258,,,,,,
29/03/2019,19.005,,,13477,27715,,,,,,
29/03/2019,19.01,,,34678,,,,,,,
29/03/2019,19.02,,,20920,,,,,,,
29/03/2019,19.025,1500,,1500,8020,,,,,,
29/03/2019,19.03,6000,,6000,,,,,,,
29/03/2019,19.035,,,308,,,,,,,
29/03/2019,19.045,,,51856,,,,,,,
29/03/2019,19.05,,,309,4863,,,,,,
29/03/2019,19.055,1500,,3382,11734,,,,,,
29/03/2019,19.065,,,310,,,,,,,
29/03/2019,19.075,,,20613,,,,,,,
29/03/2019,19.08,,,311,,,,,,,
29/03/2019,19.085,1500,,41132,,,,,,,
29/03/2019,19.09,33271,,,89121,,,,,,
29/03/2019,19.1,15100,,15100,19168,,,,,,
29/03/2019,19.105,,,20612,,,,,,,
29/03/2019,19.115,1500,,1500,,,,,,,
29/03/2019,19.125,,,39633,,,,,,,
29/03/2019,19.13,,,17177,,,,,,,
29/03/2019,19.145,1500,,1500,,,,,,,
29/03/2019,19.15,,,,529,,,,,,
29/03/2019,19.155,,,152500,,,,,,,
29/03/2019,19.16,,,20613,,,,,,,
29/03/2019,19.165,,,39632,,,,,,,
29/03/2019,19.17,6000,,6000,,,,,,,
29/03/2019,19.175,1500,,1500,,,,,,,
29/03/2019,19.185,,,17177,,,,,,,
29/03/2019,19.19,,,,1113,,,,,,
29/03/2019,19.2,1900,,1900,,,,,,,
29/03/2019,19.205,1500,,1500,416,,,,,,
29/03/2019,19.21,,,44587,,,,,,,
29/03/2019,19.215,,,20612,,,,,,,
29/03/2019,19.235,1500,,1500,,,,,,,
29/03/2019,19.24,6000,,6000,1618,,,,,,
29/03/2019,19.245,,,20613,,,,,,,
29/03/2019,19.26,,,49540,7638,,,,,,
29/03/2019,19.265,1500,,1500,,,,,,,
29/03/2019,19.27,,,17177,14048,,,,,,
29/03/2019,19.275,,,,16859,,,,,,
29/03/2019,19.28,400,,400,286102,,,,,,
29/03/2019,19.295,1500,,1500,,,,,,,
29/03/2019,19.3,98,,98,,,,,,,
29/03/2019,19.31,6000,,6000,,,,,,,
29/03/2019,19.325,1500,,1500,,,,,,,
29/03/2019,19.35,1240,,1240,,,,,,,
29/03/2019,19.355,1500,,1500,,,,,,,
29/03/2019,19.385,1500,,1500,,,,,,,
29/03/2019,19.39,3068,,3068,,,,,,,
29/03/2019,19.4,,,,6007,,,,,,
29/03/2019,19.415,1500,,1500,,,,,,,
29/03/2019,19.44,,,800,,,,,,,
29/03/2019,19.445,1500,,1500,,,,,,,
29/03/2019,19.45,800,,800,,,,,,,
29/03/2019,19.475,1500,,1500,,,,,,,
29/03/2019,19.5,6421,,6421,,,,,,,
29/03/2019,19.505,1500,,1500,,,,,,,
29/03/2019,19.535,1500,,1500,,,,,,,
29/03/2019,19.56,,,,65069,,,,,,
29/03/2019,19.565,1500,,1500,,,,,,,
29/03/2019,19.585,2700,,2700,,,,,,,
29/03/2019,19.59,1500,,1500,,,,,,,
29/03/2019,19.6,900,,900,,,,,,,
29/03/2019,19.63,1500,,1500,,,,,,,
29/03/2019,19.65,1200,,1200,,,,,,,
29/03/2019,19.655,,,,226172,,,,,,
29/03/2019,19.67,1500,,1500,,,,,,,
29/03/2019,19.69,3200,,3200,,,,,,,
29/03/2019,19.7,9584,,9584,,,,,,,
29/03/2019,19.71,1000,,1000,,,,,,,
29/03/2019,19.72,1500,,1500,,,,,,,
29/03/2019,19.74,1500,,1500,,,,,,,
29/03/2019,19.77,1100,,1100,,,,,,,
29/03/2019,19.78,3447,,3447,,,,,,,
29/03/2019,19.8,5245,,5245,,,,,,,
29/03/2019,19.82,2600,,2600,,,,,,,
29/03/2019,19.84,2500,,2500,,,,,,,
29/03/2019,19.86,1500,,1500,,,,,,,
29/03/2019,19.9,31550,,31550,,,,,,,
29/03/2019,19.92,1500,,1500,,,,,,,
29/03/2019,19.94,1500,,1500,,,,,,,
29/03/2019,19.95,6250,,6250,,,,,,,
29/03/2019,19.97,400,,,,,,,,,
29/03/2019,19.98,1500,,1500,,,,,,,
29/03/2019,19.99,2340,,2340,,,,,,,
29/03/2019,20,20405,,20405,,,,,,,
29/03/2019,20.02,1500,,1500,,,,,,,
29/03/2019,20.05,1044,,1044,,,,,,,
29/03/2019,20.06,1500,,1500,,,,,,,
29/03/2019,20.07,5000,,5000,,,,,,,
29/03/2019,20.1,6600,,6600,,,,,,,
29/03/2019,20.14,1500,,1500,2040,,,,,,
29/03/2019,20.15,80,,80,,,,,,,
29/03/2019,20.18,2000,,2000,,,,,,,
29/03/2019,20.2,1780,,1780,,,,,,,
29/03/2019,20.22,3300,,3300,,,,,,,
29/03/2019,20.25,4450,,4450,,,,,,,
29/03/2019,20.26,1500,,1500,,,,,,,
29/03/2019,20.27,4000,,4000,,,,,,,
29/03/2019,20.3,3912,,3912,,,,,,,
29/03/2019,20.32,,,,74276,,,,,,
29/03/2019,20.35,250,,250,,,,,,,
29/03/2019,20.4,3370,,3410,,,,,,,
29/03/2019,20.45,1400,,1400,,,,,,,
29/03/2019,20.46,255,,255,,,,,,,
29/03/2019,20.47,2500,,2500,,,,,,,
29/03/2019,20.48,250,,250,,,,,,,
29/03/2019,20.49,2900,,2900,,,,,,,
29/03/2019,20.5,36006,,36443,,,,,,,
29/03/2019,20.52,2485,,2485,,,,,,,
29/03/2019,20.55,500,,500,,,,,,,
29/03/2019,20.6,10990,,10990,,,,,,,
29/03/2019,20.61,1000,,1000,,,,,,,
29/03/2019,20.65,70,,70,,,,,,,
29/03/2019,20.67,250,,250,,,,,,,
29/03/2019,20.7,722,,722,,,,,,,
29/03/2019,20.78,240,,240,,,,,,,
29/03/2019,20.8,5720,,5720,,,,,,,
29/03/2019,20.82,465,,465,,,,,,,
29/03/2019,20.83,2000,,2000,,,,,,,
29/03/2019,20.85,2400,,2400,,,,,,,
29/03/2019,20.88,3000,,3000,,,,,,,
29/03/2019,20.9,6003,,6003,,,,,,,
29/03/2019,20.92,5000,,5000,,,,,,,
29/03/2019,20.94,445,,445,,,,,,,
29/03/2019,20.95,44035,,44035,,,,,,,
29/03/2019,20.98,100,,100,,,,,,,
29/03/2019,21,56203,,56551,,,,,,,
29/03/2019,21.05,475,,475,,,,,,,
29/03/2019,21.1,103100,,103100,,,,,,,
29/03/2019,21.15,80,,80,,,,,,,
29/03/2019,21.2,15929,,15929,,,,,,,
29/03/2019,21.3,1875,,1875,,,,,,,
29/03/2019,21.32,200,,200,,,,,,,
29/03/2019,21.33,500,,500,,,,,,,
29/03/2019,21.4,6000,,6000,,,,,,,
29/03/2019,21.41,300,,300,,,,,,,
29/03/2019,21.42,175,,175,,,,,,,
29/03/2019,21.44,2400,,2400,,,,,,,
29/03/2019,21.45,300,,300,,,,,,,
29/03/2019,21.5,59617,,68382,,,,,,,
29/03/2019,21.58,300,,300,,,,,,,
29/03/2019,21.6,200,,200,,,,,,,
29/03/2019,21.65,710,,1000,,,,,,,
29/03/2019,21.66,500,,500,,,,,,,
29/03/2019,21.7,2000,,2000,,,,,,,
29/03/2019,21.72,161,,161,,,,,,,
29/03/2019,21.74,15000,,15000,,,,,,,
29/03/2019,21.75,5000,,5000,,,,,,,
29/03/2019,21.8,2190,,2190,,,,,,,
29/03/2019,21.9,3450,,3450,,,,,,,
29/03/2019,21.92,178,,178,,,,,,,
29/03/2019,21.94,396,,396,,,,,,,
29/03/2019,22,87050,,90199,,,,,,,
29/03/2019,22.02,227,,227,,,,,,,
29/03/2019,22.05,7500,,7500,,,,,,,
29/03/2019,22.1,464,,464,,,,,,,
29/03/2019,22.15,3580,,3580,,,,,,,
29/03/2019,22.17,1500,,1500,,,,,,,
29/03/2019,22.2,6486,,6850,,,,,,,
29/03/2019,22.24,1000,,1000,,,,,,,
29/03/2019,22.25,200,,200,,,,,,,
29/03/2019,22.3,1180,,1180,,,,,,,
29/03/2019,22.35,730,,730,,,,,,,
29/03/2019,22.4,3050,,3050,,,,,,,
29/03/2019,22.5,36168,,36458,,,,,,,
29/03/2019,22.55,500,,500,,,,,,,
29/03/2019,22.59,500,,500,,,,,,,
29/03/2019,22.6,200,,200,,,,,,,
29/03/2019,22.65,400,,400,,,,,,,
29/03/2019,22.75,13100,,13100,,,,,,,
29/03/2019,22.8,7160,,7160,,,,,,,
29/03/2019,22.87,300,,300,,,,,,,
29/03/2019,22.9,10607,,10800,,,,,,,
29/03/2019,22.95,80,,80,,,,,,,
29/03/2019,22.98,450,,450,,,,,,,
29/03/2019,22.99,450,,450,,,,,,,
29/03/2019,23,54636,,55726,,,,,,,
29/03/2019,23.05,21,,21,,,,,,,
29/03/2019,23.06,,,200,,,,,,,
29/03/2019,23.1,750,,750,,,,,,,
29/03/2019,23.11,67,,67,,,,,,,
29/03/2019,23.15,185,,185,,,,,,,
29/03/2019,23.2,933,,933,,,,,,,
29/03/2019,23.24,,,100,,,,,,,
29/03/2019,23.25,80,,80,,,,,,,
29/03/2019,23.29,3205,,3205,,,,,,,
29/03/2019,23.3,1722,,1722,,,,,,,
29/03/2019,23.33,1100,,1100,,,,,,,
29/03/2019,23.4,754,,754,,,,,,,
29/03/2019,23.45,3160,,3160,,,,,,,
29/03/2019,23.46,370,,370,,,,,,,
29/03/2019,23.5,23726,,23726,,,,,,,
29/03/2019,23.54,,,248,,,,,,,
29/03/2019,23.55,10350,,10850,,,,,,,
29/03/2019,23.6,630,,630,,,,,,,
29/03/2019,23.62,1000,,1000,,,,,,,
29/03/2019,23.63,318,,318,,,,,,,
29/03/2019,23.68,,,40,,,,,,,
29/03/2019,23.7,220,,220,,,,,,,
29/03/2019,23.75,692,,692,,,,,,,
29/03/2019,23.78,200,,200,,,,,,,
29/03/2019,23.8,9783,,9783,,,,,,,
29/03/2019,23.9,9050,,9050,,,,,,,
29/03/2019,23.95,1646,,1646,,,,,,,
29/03/2019,23.99,1400,,1400,,,,,,,
29/03/2019,24,61644,,63224,,,,,,,
29/03/2019,24.1,525,,525,,,,,,,
29/03/2019,24.12,90,,90,,,,,,,
29/03/2019,24.15,500,,500,,,,,,,
29/03/2019,24.2,4100,,4100,,,,,,,
29/03/2019,24.3,780,,780,,,,,,,
29/03/2019,24.4,500,,500,,,,,,,
29/03/2019,24.5,4420,,4420,,,,,,,
29/03/2019,24.51,800,,800,,,,,,,
29/03/2019,24.56,1500,,1500,,,,,,,
29/03/2019,24.6,240,,240,,,,,,,
29/03/2019,24.65,2000,,2000,,,,,,,
29/03/2019,24.7,500,,500,,,,,,,
29/03/2019,24.74,1770,,1770,,,,,,,
29/03/2019,24.75,2680,,2680,,,,,,,
29/03/2019,24.78,4050,,4050,,,,,,,
29/03/2019,24.8,5404,,5404,,,,,,,
29/03/2019,24.84,200,,200,,,,,,,
29/03/2019,24.85,1000,,1000,,,,,,,
29/03/2019,24.88,2550,,2550,,,,,,,
29/03/2019,24.9,3504,,3504,,,,,,,
29/03/2019,24.92,434,,434,,,,,,,
29/03/2019,24.95,453,,453,,,,,,,
29/03/2019,24.98,200,,200,,,,,,,
29/03/2019,24.99,300,,300,,,,,,,
29/03/2019,25,103754,,105526,,,,,,,
29/03/2019,25.03,220,,220,,,,,,,
29/03/2019,25.2,6020,,6020,,,,,,,
29/03/2019,25.25,1420,,2000,,,,,,,
29/03/2019,25.3,450,,450,,,,,,,
29/03/2019,25.35,440,,440,,,,,,,
29/03/2019,25.4,180,,180,,,,,,,
29/03/2019,25.5,18320,,18320,,,,,,,
29/03/2019,25.58,100,,100,,,,,,,
29/03/2019,25.6,5580,,5580,,,,,,,
29/03/2019,25.74,10000,,10000,,,,,,,
29/03/2019,25.77,470,,470,,,,,,,
29/03/2019,25.8,415,,415,,,,,,,
29/03/2019,25.9,295580,,295580,,,,,,,
29/03/2019,25.96,293,,293,,,,,,,
29/03/2019,26,23545,,23545,,,,,,,
29/03/2019,26.3,1000,,1000,,,,,,,
29/03/2019,26.4,1000,,1000,,,,,,,
29/03/2019,26.5,5571,,5571,,,,,,,
29/03/2019,26.7,11096,,11676,,,,,,,
29/03/2019,26.77,13600,,13600,,,,,,,
29/03/2019,26.8,1000,,1000,,,,,,,
29/03/2019,26.85,450,,450,,,,,,,
29/03/2019,26.89,1600,,1600,,,,,,,
29/03/2019,26.9,61000,,61000,,,,,,,
29/03/2019,26.94,22,,22,,,,,,,
29/03/2019,26.95,1440,,1440,,,,,,,
29/03/2019,26.99,500,,500,,,,,,,
29/03/2019,27,14249,,14249,,,,,,,
29/03/2019,27.02,3500,,3500,,,,,,,
29/03/2019,27.04,720,,720,,,,,,,
29/03/2019,27.1,4100,,4100,,,,,,,
29/03/2019,27.15,3810,,3810,,,,,,,
29/03/2019,27.17,1500,,1500,,,,,,,
29/03/2019,27.24,3600,,3600,,,,,,,
29/03/2019,27.25,645,,645,,,,,,,
29/03/2019,27.27,400,,400,,,,,,,
29/03/2019,27.5,18498,,18498,,,,,,,
29/03/2019,27.55,500,,500,,,,,,,
29/03/2019,27.8,1105,,1105,,,,,,,
29/03/2019,27.9,2591,,2591,,,,,,,
29/03/2019,27.95,2746,,2746,,,,,,,
29/03/2019,28,10466,,10466,,,,,,,
29/03/2019,28.1,2000,,2000,,,,,,,
29/03/2019,28.15,1000,,1000,,,,,,,
29/03/2019,28.4,250,,250,,,,,,,
29/03/2019,28.45,4200,,4200,,,,,,,
29/03/2019,28.5,9075,,9075,,,,,,,
29/03/2019,28.75,1000,,1000,,,,,,,
29/03/2019,28.8,6000,,6000,,,,,,,
29/03/2019,28.9,300,,300,,,,,,,
29/03/2019,28.95,1000,,1000,,,,,,,
29/03/2019,29,473,,473,,,,,,,
29/03/2019,29.1,2890,,2890,,,,,,,
29/03/2019,29.35,4000,,4000,,,,,,,
29/03/2019,29.5,560,,560,,,,,,,
29/03/2019,29.9,680,,680,,,,,,,
29/03/2019,29.95,2340,,2340,,,,,,,
29/03/2019,30,15765,,15765,,,,,,,
29/03/2019,30.1,350,,350,,,,,,,
29/03/2019,31,7525,,7525,,,,,,,
29/03/2019,31.17,200,,200,,,,,,,
29/03/2019,31.5,150,,150,,,,,,,
29/03/2019,31.9,20,,20,,,,,,,
29/03/2019,32,456,,456,,,,,,,
29/03/2019,32.2,300,,300,,,,,,,
29/03/2019,33,2035,,2035,,,,,,,
29/03/2019,34,700,,700,,,,,,,
29/03/2019,35,560,,560,,,,,,,
29/03/2019,35.5,1500,,1500,,,,,,,
29/03/2019,36,666,,666,,,,,,,
29/03/2019,39.5,500,,500,,,,,,,
29/03/2019,39.99,242,,242,,,,,,,
29/03/2019,42.7,15,,15,,,,,,,
29/03/2019,46,25,,25,,,,,,,
29/03/2019,60,1,,1,,,,,,,
29/03/2019,65,1680,,1680,,,,,,,
29/03/2019,88,8,,8,,,,,,,
29/03/2019,126.5,175,,175,,,,,,,
01/04/2019,0,134610,57679,1466690,647623,,,,,,
01/04/2019,8.33,,60,,60,,,,,,
01/04/2019,10,,150,,150,,,,,,
01/04/2019,11.5,,1500,,1500,,,,,,
01/04/2019,12.25,,220,,220,,,,,,
01/04/2019,12.5,,40,,40,,,,,,
01/04/2019,12.55,,3000,,3000,,,,,,
01/04/2019,13,,4600,,4600,,,,,,
01/04/2019,13.2,,1000,,1000,,,,,,
01/04/2019,13.4,,650,,650,,,,,,
01/04/2019,14,,1400,,1400,,,,,,
01/04/2019,14.5,,7200,,7200,,,,,,
01/04/2019,14.55,,3000,,3000,,,,,,
01/04/2019,14.7,,700,,700,,,,,,
01/04/2019,14.8,,150,,150,,,,,,
01/04/2019,14.9,,500,,500,,,,,,
01/04/2019,15,,3201,,3201,,,,,,
01/04/2019,15.1,,11000,,11000,,,,,,
01/04/2019,15.34,,100,,100,,,,,,
01/04/2019,15.5,,650,,650,,,,,,
01/04/2019,15.51,,1000,,1000,,,,,,
01/04/2019,15.85,,6000,,6000,,,,,,
01/04/2019,15.93,,18,,18,,,,,,
01/04/2019,16,,44650,,44650,,,,,,
01/04/2019,16.01,,1000,,1000,,,,,,
01/04/2019,16.05,,2000,,2000,,,,,,
01/04/2019,16.06,,500,,500,,,,,,
01/04/2019,16.18,,500,,630,,,,,,
01/04/2019,16.3,,300,,300,,,,,,
01/04/2019,16.4,,1180,,1180,,,,,,
01/04/2019,16.5,,3130,,3130,,,,,,
01/04/2019,16.61,,120,,200,,,,,,
01/04/2019,16.7,,1848,,1848,,,,,,
01/04/2019,16.8,,261,,261,,,,,,
01/04/2019,16.85,,2000,,2000,,,,,,
01/04/2019,16.9,,250,,1000,,,,,,
01/04/2019,17,,35743,,37448,,,,,,
01/04/2019,17.05,,1000,,1000,,,,,,
01/04/2019,17.07,,500,,500,,,,,,
01/04/2019,17.1,,4279,,4864,,,,,,
01/04/2019,17.15,,350,,350,,,,,,
01/04/2019,17.2,,2200,,2200,,,,,,
01/04/2019,17.215,,2000,,2000,,,,,,
01/04/2019,17.22,,415,,415,,,,,,
01/04/2019,17.24,,2000,,2000,,,,,,
01/04/2019,17.265,,2000,,2000,,,,,,
01/04/2019,17.27,,170,,170,,,,,,
01/04/2019,17.29,,2000,,2000,,,,,,
01/04/2019,17.3,,280,,280,,,,,,
01/04/2019,17.315,,2000,,2000,,,,,,
01/04/2019,17.34,,2000,,2000,,,,,,
01/04/2019,17.365,,2000,,2000,,,,,,
01/04/2019,17.39,,2000,,2000,,,,,,
01/04/2019,17.4,,2275,,2275,,,,,,
01/04/2019,17.41,,570,,570,,,,,,
01/04/2019,17.415,,2000,,2000,,,,,,
01/04/2019,17.44,,2000,,2000,,,,,,
01/04/2019,17.45,,120,,120,,,,,,
01/04/2019,17.465,,2000,,2000,,,,,,
01/04/2019,17.49,,2000,,2000,,,,,,
01/04/2019,17.5,,46805,,46805,,,,,,
01/04/2019,17.51,,50,,50,,,,,,
01/04/2019,17.515,,2000,,2000,,,,,,
01/04/2019,17.54,,2000,,2000,,,,,,
01/04/2019,17.55,,2183,9434,2183,,,,,,
01/04/2019,17.565,,2000,,2000,,,,,,
01/04/2019,17.59,,2000,,2000,,,,,,
01/04/2019,17.6,,8830,,8830,,,,,,
01/04/2019,17.615,,2000,,2000,,,,,,
01/04/2019,17.63,,550,,550,,,,,,
01/04/2019,17.64,,2000,,2000,,,,,,
01/04/2019,17.65,,3182,,3182,,,,,,
01/04/2019,17.665,,2000,,2000,,,,,,
01/04/2019,17.69,,2000,,2000,,,,,,
01/04/2019,17.7,,1565,,1565,,,,,,
01/04/2019,17.71,,1500,,1500,,,,,,
01/04/2019,17.735,,1500,,1500,,,,,,
01/04/2019,17.75,,1200,,1200,,,,,,
01/04/2019,17.76,,1500,,1500,,,,,,
01/04/2019,17.77,,1200,,1200,,,,,,
01/04/2019,17.78,,270,,270,,,,,,
01/04/2019,17.785,,1500,,1500,,,,,,
01/04/2019,17.8,,3718,,3718,,,,,,
01/04/2019,17.81,,1500,,1500,,,,,,
